"node"	"mean_edge_length"
26	2.69230769230769
17	2.76470588235294
20	2.45
20	2.35
8	2
18	2.66666666666667
14	2.64285714285714
17	1.94117647058824
32	3.25
10	2.5
20	2.1
15	2.6
8	1.25
24	3.54166666666667
15	2.8
31	3.90322580645161
15	3.06666666666667
20	2.5
10	1.8
4	1.5
9	2
8	1.625
17	2.64705882352941
22	3.13636363636364
18	2.11111111111111
13	2.76923076923077
3	1
31	3.03225806451613
12	3
32	3.40625
20	2.45
26	3.69230769230769
14	3.07142857142857
4	1.5
21	2.47619047619048
8	2
21	1.9047619047619
11	2
4	1
12	2.08333333333333
10	3
21	2.61904761904762
30	3.2
24	2.75
14	3
4	1.5
9	2
17	2.47058823529412
18	2.16666666666667
9	2.11111111111111
33	4.09090909090909
13	1.84615384615385
13	2.76923076923077
6	2.5
8	1.75
7	1.85714285714286
7	1.42857142857143
15	1.86666666666667
12	3.66666666666667
12	2.08333333333333
8	2.5
14	2.5
30	2.56666666666667
3	1
12	1.5
11	2.27272727272727
25	2.56
8	1.5
21	2.42857142857143
12	1.33333333333333
20	2.7
26	2.57692307692308
12	3.08333333333333
24	2.33333333333333
23	3.04347826086957
19	2.68421052631579
8	1.625
10	1.9
24	4.08333333333333
16	2.375
10	2.5
12	2.08333333333333
8	1.5
12	2.91666666666667
12	1.75
22	2.72727272727273
28	2.96428571428571
14	2.35714285714286
20	4.15
23	2.47826086956522
8	3
21	3.0952380952381
22	2.90909090909091
21	2.71428571428571
21	2.71428571428571
34	3.91176470588235
22	2.86363636363636
14	2.5
7	1.71428571428571
22	3.04545454545455
21	2
15	2
22	2.40909090909091
14	2.35714285714286
11	2
14	2
17	2.23529411764706
14	2.14285714285714
6	1
13	1.84615384615385
28	3.39285714285714
27	2.96296296296296
13	1.76923076923077
33	3.60606060606061
12	1.83333333333333
9	2.11111111111111
20	2.95
26	4.03846153846154
18	2.5
12	2.33333333333333
7	1.71428571428571
3	1
6	2.5
8	2.25
7	2.57142857142857
4	1
3	0.666666666666667
19	1.84210526315789
11	1.72727272727273
25	2.56
10	1.7
11	3.36363636363636
19	3.84210526315789
15	2.2
16	2.0625
14	2.07142857142857
10	2.6
13	2.92307692307692
26	2.57692307692308
18	2.27777777777778
33	2.72727272727273
24	3.70833333333333
21	3
12	2.25
17	3.29411764705882
18	3.05555555555556
3	1
15	2.26666666666667
12	2.25
17	3.29411764705882
18	3.05555555555556
18	2.94444444444444
16	2.5625
5	1.4
3	1
15	2.26666666666667
12	2.25
17	3.29411764705882
17	2.41176470588235
18	3.05555555555556
31	2.74193548387097
19	1.73684210526316
32	3.25
12	1.83333333333333
21	2.28571428571429
9	2.11111111111111
13	3.46153846153846
16	1.8125
15	2.86666666666667
12	1.75
19	2.52631578947368
20	2.5
24	2.29166666666667
17	4.17647058823529
10	1.6
28	3.46428571428571
21	2.9047619047619
12	2
25	3.92
39	2.48717948717949
7	1.57142857142857
9	1.88888888888889
8	1.625
20	2.7
7	1.42857142857143
20	2.8
20	2.6
27	3.48148148148148
11	3.27272727272727
15	2
23	2.95652173913043
20	2.45
12	2.25
14	2.07142857142857
12	1.75
14	2.07142857142857
13	3.15384615384615
16	2.1875
14	2.14285714285714
29	3.93103448275862
17	2.11764705882353
28	3.64285714285714
14	2.07142857142857
16	2.5625
8	1.5
15	1.8
14	2.57142857142857
7	2.57142857142857
9	1.88888888888889
18	3.05555555555556
17	3.17647058823529
16	3.5625
16	2.9375
4	1
26	2.69230769230769
20	2.1
21	2.04761904761905
15	1.6
15	1.6
21	2.28571428571429
16	2.375
10	1.9
21	1.9047619047619
28	3.64285714285714
12	2.16666666666667
20	2.4
25	2.08
34	3.32352941176471
14	3
17	4.29411764705882
16	2
12	3.08333333333333
6	1.16666666666667
10	1.6
12	2.16666666666667
19	4.26315789473684
22	2.59090909090909
12	3.25
12	2.25
