"node"	"mean_edge_length"
18	2.11111111111111
26	2.57692307692308
14	1.78571428571429
12	2.08333333333333
29	2.17241379310345
16	1.875
10	2.1
15	1.86666666666667
20	2.1
48	3.02083333333333
22	1.81818181818182
22	2.72727272727273
18	2.27777777777778
18	2.05555555555556
33	2.12121212121212
13	1.46153846153846
32	3.34375
15	1.86666666666667
21	2.38095238095238
21	2.19047619047619
54	2.77777777777778
61	3.0327868852459
62	3.11290322580645
37	3.54054054054054
19	2.10526315789474
21	2.23809523809524
33	2.60606060606061
32	2.28125
52	3.07692307692308
33	2.75757575757576
24	1.875
38	2.63157894736842
18	2.27777777777778
30	2.23333333333333
35	3
35	2.94285714285714
20	2.15
27	2.33333333333333
33	2.66666666666667
11	1.72727272727273
23	2
49	2.44897959183673
23	2.52173913043478
19	1.73684210526316
46	3.23913043478261
19	2.42105263157895
32	2.65625
21	2.04761904761905
25	2.08
28	2.25
8	1.375
10	1.9
14	1.85714285714286
26	2.19230769230769
24	2.25
21	3.61904761904762
44	2.25
21	2.42857142857143
13	1.76923076923077
24	2.125
20	1.8
20	2.05
17	1.88235294117647
21	2.52380952380952
20	1.7
38	2.47368421052632
13	1.69230769230769
10	2.4
17	2.11764705882353
17	2.05882352941176
40	2.6
20	2.5
23	1.95652173913043
20	1.7
16	1.8125
15	3.33333333333333
15	1.73333333333333
17	1.82352941176471
18	3
17	1.76470588235294
25	4.04
34	3.38235294117647
44	3.09090909090909
18	2.27777777777778
19	2.42105263157895
38	2.84210526315789
28	1.71428571428571
38	2.52631578947368
19	2.10526315789474
20	1.75
9	2.11111111111111
24	2.58333333333333
43	2.67441860465116
23	2.56521739130435
31	2.41935483870968
31	5.80645161290323
11	2.09090909090909
18	1.88888888888889
29	2.62068965517241
19	2.57894736842105
32	2.4375
30	2
17	1.70588235294118
30	3.16666666666667
26	2.34615384615385
16	1.625
30	1.96666666666667
12	1.5
32	2.71875
16	2.4375
23	3
13	1.61538461538462
16	2.25
36	2.75
18	2.38888888888889
18	2.16666666666667
16	2
33	3.03030303030303
17	1.88235294117647
18	1.88888888888889
12	2
32	2.375
41	3.07317073170732
42	3.04761904761905
44	3.18181818181818
49	2.63265306122449
38	2.39473684210526
31	2.32258064516129
23	3.08695652173913
34	2.38235294117647
23	3.1304347826087
59	2.98305084745763
24	2.45833333333333
22	3
